Fecha,pp_em,pp_chirps,TMin,TMax
2000-01-01,0.0,0.0,6.6,30.0
2000-01-02,0.0,0.0,4.6,31.0
2000-01-03,0.0,0.0,5.5,32.8
2000-01-04,0.0,0.0,9.5,25.0
2000-01-05,0.0,0.0,7.0,25.5
2000-01-06,0.0,0.0,8.0,28.0
2000-01-07,0.0,0.0,8.0,27.8
2000-01-08,0.0,0.0,7.8,28.5
2000-01-09,0.0,0.0,7.6,29.5
2000-01-10,0.0,0.0,9.0,30.5
2000-01-11,0.0,0.0,8.5,29.5
2000-01-12,0.0,0.0,8.5,29.5
2000-01-13,0.0,0.0,10.5,29.5
2000-01-14,0.0,0.0,11.0,25.0
2000-01-15,0.0,0.0,11.0,24.5
2000-01-16,0.0,0.0,8.6,26.5
2000-01-17,0.0,0.0,8.6,26.3
2000-01-18,0.0,0.0,6.5,26.0
2000-01-19,0.0,0.0,5.0,27.2
2000-01-20,0.0,0.0,5.5,29.5
2000-01-21,0.0,0.0,8.0,29.0
2000-01-22,0.0,0.0,8.5,30.0
2000-01-23,0.0,0.0,8.9,30.8
2000-01-24,0.0,0.0,8.8,29.7
2000-01-25,0.0,0.0,8.0,30.5
2000-01-26,0.0,0.0,9.0,31.0
2000-01-27,0.0,0.0,9.5,33.0
2000-01-28,0.0,0.0,11.5,32.2
2000-01-29,0.0,0.0,10.8,30.0
2000-01-30,0.0,0.0,10.5,29.5
2000-01-31,0.0,0.0,9.5,31.5
2000-02-01,0.0,0.0,10.5,31.0
2000-02-02,0.0,0.0,11.7,31.5
2000-02-03,0.0,0.0,12.2,30.5
2000-02-04,0.0,0.0,13.6,29.5
2000-02-05,0.0,0.0,12.0,26.0
2000-02-06,0.0,0.0,7.5,26.0
2000-02-07,0.0,0.0,8.4,27.5
2000-02-08,0.0,0.0,8.5,25.5
2000-02-09,0.0,0.0,6.5,28.5
2000-02-10,0.0,0.0,4.8,32.7
2000-02-11,0.0,0.0,5.5,34.5
2000-02-12,0.0,0.0,8.8,34.0
2000-02-13,0.0,0.0,11.0,33.0
2000-02-14,0.0,0.0,10.5,34.0
2000-02-15,0.0,0.0,8.0,33.0
2000-02-16,0.0,0.0,9.0,34.0
2000-02-17,0.0,0.0,11.4,33.0
2000-02-18,0.0,0.0,13.4,32.3
2000-02-19,0.0,0.0,13.5,32.8
2000-02-20,0.0,0.0,12.8,29.0
2000-02-21,0.0,0.0,10.5,30.0
2000-02-22,0.0,0.0,10.2,31.0
2000-02-23,0.0,0.0,9.0,33.5
2000-02-24,0.0,0.0,9.5,31.5
2000-02-25,0.0,0.0,10.5,35.0
2000-02-26,0.0,0.0,12.8,36.0
2000-02-27,0.0,0.0,14.0,30.0
2000-02-28,0.0,0.0,10.5,32.0
2000-02-29,0.0,3.3171873092651367,11.5,29.0
2000-03-01,0.0,0.0,9.0,33.0
2000-03-02,0.0,0.0,9.5,32.5
2000-03-03,0.0,1.530149221420288,12.5,34.6
2000-03-04,0.0,0.0,13.5,32.0
2000-03-05,0.0,0.0,14.5,33.0
2000-03-06,0.0,0.0,17.0,34.5
2000-03-07,2.6,0.0,16.5,36.0
2000-03-08,0.0,3.0105350017547607,12.5,36.0
2000-03-09,0.0,0.0,13.0,35.5
2000-03-10,0.3,0.0,13.5,36.5
2000-03-11,7.4,3.2569470405578613,13.0,35.0
2000-03-12,4.3,0.0,12.0,31.0
2000-03-13,0.0,3.2569470405578613,10.6,32.0
2000-03-14,0.0,0.0,14.0,31.5
2000-03-15,0.0,0.0,13.4,32.0
2000-03-16,0.0,0.0,12.0,34.0
2000-03-17,0.0,0.0,13.5,36.0
2000-03-18,0.0,0.0,15.0,36.0
2000-03-19,0.0,0.8326893448829651,15.6,37.0
2000-03-20,0.0,0.0,15.0,34.5
2000-03-21,1.2,0.0,15.5,37.0
2000-03-22,0.0,1.868757247924805,12.5,36.0
2000-03-23,0.0,0.0,15.0,35.5
2000-03-24,0.0,0.0,15.2,35.0
2000-03-25,0.0,0.0,14.0,36.5
2000-03-26,0.0,0.0,13.0,36.6
2000-03-27,0.0,0.0,14.5,38.6
2000-03-28,0.0,0.0,15.0,38.5
2000-03-29,0.0,0.0,15.5,38.6
2000-03-30,0.0,0.0,15.5,38.8
2000-03-31,0.0,0.0,15.9,38.0
2000-04-01,0.0,0.0,15.5,37.0
2000-04-02,0.0,0.0,15.2,36.5
2000-04-03,0.0,0.0,15.0,38.0
2000-04-04,0.0,0.0,15.5,31.5
2000-04-05,0.0,0.0,11.5,34.0
2000-04-06,0.0,0.0,13.0,37.5
2000-04-07,0.0,0.0,13.0,38.0
2000-04-08,0.0,0.0,14.0,34.5
2000-04-09,0.0,0.0,15.0,23.5
2000-04-10,0.0,0.0,11.5,34.0
2000-04-11,0.0,0.0,14.0,36.0
2000-04-12,7.9,0.0,15.0,37.0
2000-04-13,4.5,0.0,16.5,34.0
2000-04-14,0.0,0.0,14.0,33.0
2000-04-15,0.0,0.0,15.0,35.0
2000-04-16,0.0,0.0,16.0,37.0
2000-04-17,0.0,0.0,15.0,37.0
2000-04-18,0.0,0.0,12.5,36.5
2000-04-19,0.0,0.0,12.0,37.0
2000-04-20,0.0,0.0,14.0,37.5
2000-04-21,0.0,0.0,16.0,35.5
2000-04-22,0.0,0.0,11.5,36.5
2000-04-23,0.0,0.0,13.0,38.5
2000-04-24,0.0,0.0,15.5,39.5
2000-04-25,0.0,0.0,16.0,39.0
2000-04-26,0.0,0.0,17.5,38.0
2000-04-27,0.0,0.0,16.0,37.0
2000-04-28,2.8,0.0,17.5,36.0
2000-04-29,3.2,0.0,14.5,36.0
2000-04-30,26.6,17.603403091430664,14.5,36.0
2000-05-01,0.0,1.6417393684387207,12.5,34.0
2000-05-02,10.0,3.2834787368774414,14.5,32.0
2000-05-03,0.0,3.2834787368774414,12.5,32.0
2000-05-04,0.0,1.6417393684387207,13.5,30.5
2000-05-05,1.8,0.0,14.5,32.0
2000-05-06,0.3,2.6558003425598145,14.5,33.5
2000-05-07,3.5,2.6558003425598145,16.5,32.0
2000-05-08,14.8,5.311600685119629,16.0,31.0
2000-05-09,0.0,2.6558003425598145,14.0,33.5
2000-05-10,0.3,2.6558003425598145,16.5,35.5
2000-05-11,0.0,2.710137367248535,17.0,35.0
2000-05-12,10.1,2.710137367248535,18.0,36.0
2000-05-13,0.3,2.710137367248535,14.5,34.5
2000-05-14,0.0,0.0,16.0,30.0
2000-05-15,0.0,0.0,16.5,24.5
2000-05-16,0.0,0.0,13.0,32.0
2000-05-17,7.0,0.0,14.0,33.5
2000-05-18,0.8,8.495938301086426,17.5,31.5
2000-05-19,21.0,0.0,16.0,34.0
2000-05-20,3.8,0.0,16.0,29.5
2000-05-21,32.7,14.354470252990724,17.5,28.0
2000-05-22,14.5,0.0,17.0,25.0
2000-05-23,2.2,0.0,17.0,30.0
2000-05-24,28.0,14.354470252990724,17.0,30.0
2000-05-25,0.0,0.0,18.0,31.0
2000-05-26,2.0,10.54672622680664,16.0,33.0
2000-05-27,0.0,10.54672622680664,17.0,32.5
2000-05-28,3.5,0.0,17.0,29.5
2000-05-29,39.0,0.0,18.0,30.0
2000-05-30,0.0,10.54672622680664,16.0,28.0
2000-05-31,0.9,0.0,17.0,29.0
2000-06-01,0.0,10.413379669189451,17.0,22.0
2000-06-02,0.0,0.0,15.0,31.0
2000-06-03,0.0,0.0,15.5,29.0
2000-06-04,0.0,0.0,15.0,32.5
2000-06-05,0.5,0.0,17.0,30.0
2000-06-06,8.2,0.0,17.0,30.5
2000-06-07,4.9,29.80929374694824,17.0,28.5
2000-06-08,10.0,0.0,17.0,30.0
2000-06-09,1.7,0.0,17.0,26.5
2000-06-10,32.2,0.0,11.0,30.5
2000-06-11,3.5,11.01982593536377,16.5,28.5
2000-06-12,4.6,11.01982593536377,17.5,27.0
2000-06-13,0.5,5.509912967681885,16.5,27.0
2000-06-14,11.6,0.0,17.0,30.5
2000-06-15,13.0,16.52973747253418,17.0,29.5
2000-06-16,35.5,9.61251735687256,17.5,29.0
2000-06-17,8.5,14.41877555847168,16.5,26.5
2000-06-18,2.3,4.806258678436279,15.0,29.0
2000-06-19,1.5,14.41877555847168,15.5,24.5
2000-06-20,0.3,0.0,16.0,25.0
2000-06-21,17.3,3.5145225524902344,15.5,26.5
2000-06-22,0.0,14.058090209960938,15.5,29.5
2000-06-23,0.0,0.0,13.0,31.0
